"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"hijo";-0,0110813006211083;1,09037254018119;0,263164399447374;-0,0098787106599882;0,97204066601426;0,234604677468822;0,000119253247778312;0,960186904772629;0,0396938419795882;1,98051922658703e-07;0,00191755310657827;0,000111699663625432;0,00161286340857286;0,517576881708516;0,000432063250429184
"podar|poder";1,20132704221899;-0,282865904658933;0,185288351703704;0,962593281494172;-0,22665336733411;0,148466917184906;0,943266829966088;0,0434901080912546;0,0132430619426683;0,00229797338090683;0,00012740418458714;5,46661794813664e-05;0,00159229117121862;0,630903900739769;0,000633795151007917
"frente";-1,231960445781;-1,79182635427301;-2,11511463139388;-0,406119465728146;-0,590680946102654;-0,697253898854613;0,222280441665909;0,39103604138436;0,386683516949716;0,0024229071760405;0,00512548642372439;0,00714185562703092;0,00159640561868947;1,33280121323047;0,00283578960652544
"existir";1,10611330076889;-0,711176839304935;0,629696426748172;0,758648828013383;-0,487774150508728;0,43188926109526;0,651447721095053;0,223950880619781;0,124601398285196;0,00185753547886765;0,000767879542579703;0,000602005343260637;0,00151823111674333;0,699003049967494;0,000741815715402696
"social";1,44858132618399;-1,10048246346806;1,0305349914281;0,692835338957035;-0,526344725567945;0,492889868996204;0,562226903304503;0,269841869241324;0,167931227454206;0,00316857032864072;0,00182870578586385;0,00160362593608076;0,00151000222180163;0,985385826766638;0,00146618985100135
"andar";-0,139909516655904;1,01148111169428;0,257662737082941;-0,132852573169244;0,960462673394576;0,244666399037656;0,0215208753408976;0,93540179541883;0,0430773292402753;2,98799553486982e-05;0,00156171213920659;0,000101341811575084;0,00152646001168503;0,486448121855665;0,000361208942423703
"trabajo";1,06313802006479;0,263447748017828;0,0835148540946659;0,967833051992468;0,239830984493526;0,0760281681208431;0,948130328805419;0,0484166733168464;0,00345299787771733;0,00163694272811304;0,000100517844397168;1,01014016308336e-05;0,0014482855097389;0,556896990377329;0,000449162951777636
"manera";1,02253791305892;0,11353477407866;-0,462221903475821;0,906598224696031;0,100661719537676;-0,409813222331496;0,884294299115701;0,0090659435755793;0,106639757308702;0,00161755183236806;1,99414698939077e-05;0,00033052202919553;0,00154703224903928;0,554626029073025;0,000475882639825865
"llamar";-0,399708580195477;0,0696412177435635;-0,26034020027858;-0,829146245611609;0,144462133396429;-0,540043697678925;0,783938387816945;0,0197899605283456;0,196271651654726;0,000233360215449211;7,08390271440914e-06;9,89970707511637e-05;0,00146062885215144;0,230261720784564;7,74432137160348e-05
"aquí";-1,40847907400796;0,519700201990452;0,249960258273732;-0,925433748742367;0,341466277366553;0,164235069671729;0,883542659962902;0,100034480696345;0,0164228593407615;0,00292210183293187;0,000397832555901813;9,20314952577902e-05;0,00147297219456399;0,764285953552654;0,000860411694616018
"economía";0,880890101336962;-1,46992245901207;1,06869936638218;0,436171991532549;-0,72783086717927;0,529165590891549;0,238991401736196;0,553407312422477;0,207601285841361;0,00112382229891861;0,00312927000032441;0,00165411343600964;0,0014482855097389;0,919072628295988;0,00122335879883306
"necesitar";1,46872168450481;-0,0237319907171705;-0,210915101645149;0,989719071204932;-0,0159921406882211;-0,142128151783713;0,98776373244061;0,000214466580462235;0,0120218009789202;0,00319516313435513;8,34223389909534e-07;6,58914972339151e-05;0,00148120108950569;0,753758477150794;0,00084154712719241
"realidad";1,00115552478983;-0,870758542001029;0,7819361078473;0,650052079074733;-0,565385084119354;0,507712518208846;0,50274004542342;0,316266429618487;0,180993524958129;0,00145575846481929;0,00110123933238613;0,00088803230291653;0,00145239995720975;0,720193253819501;0,000753328373908781
"entender";0,360829396314797;-0,80273829087666;0,537142481529664;0,349955709435131;-0,77854756553538;0,520955554373583;0,155673295632266;0,640730621989392;0,203596082378371;0,000196599047673603;0,000973028464799776;0,000435668929689158;0,00151000222180163;0,466459661269152;0,000328553252972766
"hecho";0,089029368085416;0,228409403425702;-0,416090280461799;0,184349835967689;0,472958945576337;-0,861582830480045;0,0516402722828353;0,282661803850324;0,665697923866839;1,15446658127174e-05;7,59876026470005e-05;0,000252167972355651;0,0014565144046806;0,199828887124021;5,81609274859308e-05
"conocer";-0,788697202565477;0,517374323324223;0,315712158677032;-0,792913376315336;0,520140074278779;0,3173998752197;0,688505153335757;0,246384601860058;0,0651102448041985;0,000913693086940148;0,000393178246033119;0,000146407172583521;0,00146885774709314;0,484814882985034;0,000345248360650551
"punto";0,712869408990071;-0,960644323689419;0,93668364828874;0,469196505051909;-0,632277039228805;0,616506597946146;0,283358974240005;0,427916942661436;0,288724083098593;0,000744357342895961;0,00135172006913368;0,0012851309936467;0,00146474329962229;0,683062956011956;0,000683412607768825
"mercado";1,2179977192096;-1,15745601270434;0,915950251466625;0,636467414113577;-0,604831210877965;0,478631838806688;0,479674766827554;0,360230216438707;0,160095016733775;0,00202648109167783;0,00183003163140591;0,00114602311730993;0,00136599656032191;0,896999661456885;0,00109909229677119
"forma";1,00569091926131;-0,152257135308954;-0,103627714195378;0,983641285995535;-0,148918918833732;-0,101355691001754;0,975298532438774;0,0185900709511382;0,00611139661008864;0,00151059208423808;3,46236983807737e-05;1,60387302947478e-05;0,00149354443191824;0,519415594075332;0,000402947174817988
"tomar";-0,138636525925636;-0,516898405731748;0,593355489738151;-0,173502521809243;-0,646894289328491;0,742579728621795;0,042787875137776;0,494644286103613;0,462567838758609;2,74407723364844e-05;0,000381462088498736;0,000502656064322116;0,00142771327238465;0,341850758349628;0,000166845344179797
"perder";0,407553744625181;-0,0456744565417905;0,0448068623012478;0,987899888705577;-0,11071371844668;0,108610692121988;0,982725547569446;0,0102642323213672;0,0070102201091896;0,000224841873618098;2,82393175591296e-06;2,71766852840245e-06;0,00135365321790937;0,209694966225259;5,95228106819694e-05
"joven";0,315519926667836;1,33056431341932;-0,451822244017471;0,219084777270377;0,92389215897691;-0,313727810290025;0,0588266570358724;0,869980568297578;0,0711927746665374;0,000136398420189803;0,00242564643558953;0,000279699037560508;0,00137011100779276;0,663527532621271;0,000603217110834884
"lugar";-0,709993872647838;0,571625133300578;0,583859007748586;-0,655902605118034;0,528075563081318;0,539377393181921;0,515954144993337;0,27812610964781;0,205919745358861;0,000696883209476196;0,000451724276289359;0,000471266717214843;0,00138245435020531;0,50415988697162;0,000351388364293572
"tierra";0,405766711931979;1,01398752903674;-0,347621363762571;0,354026088841991;0,884690706465859;-0,303295041687433;0,150914079387608;0,783717203213661;0,0653687173987082;0,000228971302078974;0,00142985977821567;0,00016805101519845;0,00139068324514701;0,532758977841459;0,000394720585498582
"época";-0,252746589808468;0,186953478063957;0,262086964490495;-0,617517622493133;0,456770029531806;0,640338290305946;0,478559839141959;0,217745888921638;0,303694271936408;8,67353371696603e-05;4,74561563525814e-05;9,3264486539288e-05;0,00135776766538022;0,186353013615267;4,71518028502928e-05
"pedir";-1,1337742592672;0,695042381789247;0,523267521558268;-0,793346486207828;0,486348518544085;0,366150886017863;0,695295368853006;0,21729811131225;0,0874065198347557;0,00170831215047989;0,000642002352361676;0,000363882863388114;0,00132896653308427;0,693523473367532;0,000639199423237165
"volver";-0,173436781657461;0,855674509088601;-0,203976575351865;-0,193441422381057;0,954370189249825;-0,227503753767817;0,0453345123085621;0,917658200846132;0,037007286845321;4,04707904461096e-05;0,000985091254411979;5,59783207976018e-05;0,00134542432296767;0,415476029493811;0,000232247592079068
"brasil";-1,64443400947525;-2,17640355697939;-2,55877041151318;-0,439678781591766;-0,581913569453628;-0,684148497552774;0,257360304394028;0,374890763759287;0,367748931846668;0,00357149013313343;0,00625598081905993;0,0086472734875132;0,00132073763814257;1,65335041967237;0,00361032562923925
"millón";-1,02509221314853;0,638787932315802;0,349880282830856;-0,815189368417594;0,507986622489199;0,278237102110665;0,718555709218399;0,232041255595791;0,0494030351858242;0,00132299687264991;0,00051374351717997;0,000154124572994506;0,00125902092607984;0,616810776735779;0,000479001479123306
"sacar";-0,794283915302093;0,267346456565531;0,345455786314969;-0,876231621460388;0,294929073364161;0,381097083743049;0,829289037815659;0,0781304775244304;0,0925804846599131;0,00083583187573815;9,46926473337672e-05;0,00015810745083694;0,00132485208561342;0,444879143841671;0,000262211349889922
"nbsp";1,24858168989061;1,8306698663674;-1,70709479578574;0,446364030695547;0,654458724680018;-0,610281025259208;0,257006362146314;0,459459506615046;0,283534131238618;0,00156507542467082;0,00336450682977154;0,00292561130238267;0,00100392518288719;1,25621584014155;0,00158427248271314
"único";0,814718351381579;0,816112723426254;-1,37140717642935;0,4546915247019;0,455469718969797;-0,765377653492598;0,285169064377479;0,237960534532703;0,4768704010898;0,000860274546812307;0,000863221747576749;0,00243755773689758;0,00129605095331748;0,778171881794698;0,000784825569846897
"pregunta";-0,424192462556529;0,97302747603471;0,284562582677774;-0,385996929204002;0,885413228507018;0,258939733200335;0,177266356368633;0,775653678823488;0,0470799648078935;0,000224326223524769;0,00118033248085917;0,000100950793793991;0,00124667758366729;0,513888653747542;0,000329224546713337
"ir|ser";-1,14660588344015;1,16501103259641;0,555430319750446;-0,664159851913456;0,674820848263304;0,321727390589441;0,500749933133729;0,429902400175333;0,0693476666909558;0,00164442260226306;0,00169763836741067;0,000385872893978165;0,00125079203113814;0,82646212684562;0,000854340547556826
"nadie";0,372774431977046;-0,194389318821956;0,719856223626047;0,447169485494948;-0,233183835120645;0,863518818718279;0,291806357456837;0,0659879347674363;0,642205707775754;0,000164663083593694;4,47763620646068e-05;0,000614038408431442;0,00118496087160455;0,351979996823306;0,000146804705410316
"leer";-1,23349045278474;1,1931330901525;0,971071771571015;-0,625561647160192;0,605094510032161;0,492476658869399;0,466450298353229;0,36293495400748;0,170614747639302;0,00173405503114544;0,00162244159589654;0,00107471658367203;0,00113970194942521;0,921196640436379;0,000967154778713915
"gracia";-1,35786420769058;1,26743947772149;0,838701834088202;-0,666258898387277;0,621890484642402;0,411523152970778;0,512902071467409;0,371615189654789;0,115482738877815;0,0019648254177832;0,0017118501554805;0,000749594638563295;0,00106564189494993;0,967070988412933;0,00099661632294776
"mujer";0,111550328428688;0,467236130259711;0,695207414876677;0,132008393562075;0,552926126158162;0,822706802597918;0,0259655668817462;0,37883157022271;0,595202862895536;1,44378437327031e-05;0,000253298995253819;0,000560776003782257;0,00116027418677946;0,353094692553367;0,000144658184287907
"cambio";0,374789104789973;-0,905352555013972;0,461715757680335;0,346003332793655;-0,835816723017147;0,426253562120671;0,148184734808333;0,719088330587887;0,132726934603808;0,000170493353338193;0,00099487610747244;0,000258751532889437;0,0012137620039005;0,496597426228975;0,00029932463855602
"allá";-0,531649928545724;0,406177289226703;0,168145888459646;-0,770665244467167;0,588783526699913;0,243739696514898;0,647487764739654;0,314288540039656;0,0382236952207073;0,000353538427058634;0,000206355657143915;3,53636928852505e-05;0,00125079203113814;0,336999469642228;0,000142050753075136
"meter";0,0554392209566894;-0,221772098503122;0,840987383673756;0,0636134005808027;-0,254471060312078;0,964985914265174;0,00666154393991243;0,0886485622729771;0,904689893787126;3,62934001062222e-06;5,80774086986634e-05;0,000835165181554313;0,0011808464241337;0,346456657435841;0,000141739612432312
"construir";1,2328606435091;-0,0962650542328081;0,187601010257986;0,985687360693987;-0,0769651036663169;0,149989332239848;0,98160894625082;0,00497697059838248;0,0134140831507995;0,00176980710921706;1,07903436740538e-05;4,09796555018318e-05;0,00116438863425031;0,634693390287867;0,000469057310171964
"ganar";-0,374916036322409;-0,355172564229724;-0,952686318698023;-0,345971750590852;-0,327752514973057;-0,879136984048525;0,179950360735546;0,13430146020026;0,685748179064193;0,000163668835136364;0,000146884773902757;0,001056812191022;0,00116438863425031;0,450792723030797;0,000236620164067372
"libertad";1,61081610849896;1,49192269129379;-1,6791351649012;0,582770650383308;0,539756681435905;-0,607487525713175;0,424687506036893;0,302961484895335;0,272351009067745;0,00287181017594417;0,00246352197616285;0,00312057852686363;0,00110678636965842;1,26075431241939;0,00175923852423172
"sentido";1,32621805412773;0,628610696239278;-0,678794817389147;0,820159545022986;0,388745320590044;-0,419780176314976;0,745468572932372;0,139277263860536;0,115254163207063;0,0021565406938362;0,00048449725324867;0,000564943247064674;0,00122610534631304;0,783464831961293;0,000752604480592978
"guerra";-0,34059116795676;-1,50754000877672;-0,528522686040709;-0,208515916685557;-0,922942567054878;-0,323570904759581;0,0534368775860225;0,870621181034417;0,0759419413795426;0,00013125352614234;0,00257147264907545;0,000316061417000953;0,00113147305448351;0,751505365591625;0,000639011078113095
"empresa";-0,818402854715762;-1,9928996575293;-1,74545806669259;-0,295160924924181;-0,718748844542739;-0,629507844960156;0,11606688934599;0,572350629102129;0,311582481551864;0,000680679618071914;0,00403626191795035;0,00309618793996944;0,00101626852529974;1,22527113809275;0,00152571312580848
"casi";-0,571505857679412;-0,160120446252995;-0,318341234827535;-0,848564408390564;-0,237744740355967;-0,47266889388434;0,801029386251916;0,0522899089429149;0,146680704805161;0,0003910622396596;3,06971527064966e-05;0,000121336176120291;0,0011973042140171;0,325698457942892;0,000127009415017552
"latino";-0,107225941325649;-2,26759359545097;-0,579792844782748;-0,0457644260035149;-0,967817283971341;-0,247457717921479;0,00256295861618971;0,953212057848137;0,0442249835356642;1,3765888455325e-05;0,00615651517742279;0,000402485476710706;0,0011973042140171;1,08030978887912;0,00139733691903952
"público";-1,07836785791255;-1,30324499633045;-1,12832477817071;-0,530345032995884;-0,640940385517913;-0,554914018735104;0,349561353029805;0,424579381440643;0,22585926552953;0,00123442610510173;0,00180294866107145;0,00135144843239044;0,00106152744747908;0,930303102923806;0,000918713645704487
"izquierda";0,665442486768755;-1,24096980325357;0,596030025896507;0,43519272576572;-0,811581830149274;0,389797671122031;0,229063147193792;0,662481606033591;0,108455246772648;0,000480990502390511;0,00167277633815418;0,000385879516747161;0,00108621413230417;0,709172938572076;0,000546285607646206
"idea";-0,113775876570975;-0,512866871357847;0,889586375697208;-0,110128198094062;-0,496424251845207;0,861066049826888;0,0185264892724075;0,31305400756363;0,668419503163967;1,42740329978043e-05;0,000290038472689744;0,00087261477462453;0,00110267192218757;0,426356478165281;0,000200443532725897
"señor";-1,42311319771065;0,0740805408098171;-0,227003333861066;-0,986213550642306;0,0513376120066077;-0,157312689008089;0,98302334540334;0,00221518730082743;0,0147614672958342;0,00232484828964889;6,29976013158958e-06;5,91534659691857e-05;0,00114793084436691;0,732110728214759;0,000615274997426138
"camino";0,651950115703504;-0,258484170243742;0,394856420441274;0,810038680225402;-0,321162878999507;0,490603446473255;0,742274604596859;0,0970333438245841;0,160692051578582;0,000465180918819096;7,31241889474195e-05;0,000170636355567025;0,00109444302724587;0,385968005983196;0,000163040602342533
"económico";1,07978316768134;-1,55731899936897;1,14033730529476;0,488217790485168;-0,704132888629052;0,515596997862368;0,295156123656981;0,510565048507719;0,194278827835334;0,00122807416060021;0,00255450437877467;0,001369676964364;0,00105329855253738;1,01374773005279;0,00108245855438031
"caso";-1,07389483181247;-1,19131181195256;-1,29248697661009;-0,521345241730429;-0,578347829023895;-0,62746547920056;0,347429036527351;0,35555822416344;0,297012739309191;0,00130012643731404;0,00159997420374566;0,00188327801407812;0,00112735860701266;0,929282881431589;0,000973549322349566
