"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"340";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"341";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"342";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"343";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"344";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"345";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"346";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"347";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"348";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"349";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"350";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"351";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"352";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"353";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"354";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"355";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"356";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"357";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"358";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"359";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"360";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"361";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"362";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"363";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"364";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"365";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"366";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"367";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"368";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"369";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"370";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"371";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"372";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"373";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"374";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"375";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"376";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"377";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"378";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"379";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"380";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"381";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"382";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"383";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"384";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"385";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"386";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"387";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"388";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"389";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"390";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"391";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"392";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"393";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;33;33;33;33
"394";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"395";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"396";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"397";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"398";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"399";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"400";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"401";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"402";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"403";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"404";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"405";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"406";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"407";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"408";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"409";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"410";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"411";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"412";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"413";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"414";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"415";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"416";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"417";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"418";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"419";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"420";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"421";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"422";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"423";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"424";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"425";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"426";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"427";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"428";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"429";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"430";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"431";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"432";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"433";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"434";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"435";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"436";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"437";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"438";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"439";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"440";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"441";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"442";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"443";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"444";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"445";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"446";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"447";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"448";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"449";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"450";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"451";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"452";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"453";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"454";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"455";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"456";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"457";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"458";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"459";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"460";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"461";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"462";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"463";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"464";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"465";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"466";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"467";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"468";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"469";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"470";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"471";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"472";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"473";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"474";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"475";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"476";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"477";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"478";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"479";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"480";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"481";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"482";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"483";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"484";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"485";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"486";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"487";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"488";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"489";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"490";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"491";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"492";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"493";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"494";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"495";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"496";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"497";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"498";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"499";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"500";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"501";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"502";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"503";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"504";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"505";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"506";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"507";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"508";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"509";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"510";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"511";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"512";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"513";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"514";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"515";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"516";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"517";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"518";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"519";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"520";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"521";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"522";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"523";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"524";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"525";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"526";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"527";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"528";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"529";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"530";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"531";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"532";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"533";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"534";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"535";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"536";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"537";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"538";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"539";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"540";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"541";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"542";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"543";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"544";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"545";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"546";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"547";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"548";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"549";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"550";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"551";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"552";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"553";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"554";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"555";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"556";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"557";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"558";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"559";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"560";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"561";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"562";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"563";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"564";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"565";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"566";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"567";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"568";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"569";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"570";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"571";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"572";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"573";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"574";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"575";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"576";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"577";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"578";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"579";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"580";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"581";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"582";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"583";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"584";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"585";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"586";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"587";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"588";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"589";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"590";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"591";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"592";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"593";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"594";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"595";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"596";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"597";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"598";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"599";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"600";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"601";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"602";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"603";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"604";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"605";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"606";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"607";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"608";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"609";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"610";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"611";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"612";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"613";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"614";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"615";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"616";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"617";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"618";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"619";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"620";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"621";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"622";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"623";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"624";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"625";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"626";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"627";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"628";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"629";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"630";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"631";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"632";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"633";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"634";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"635";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"636";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"637";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"638";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"639";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"640";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"641";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"642";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"643";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"644";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"645";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"646";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"647";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"648";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"649";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"650";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"651";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"652";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"653";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"654";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"655";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"656";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"657";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"658";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"659";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"660";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"661";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"662";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"663";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"664";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"665";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"666";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"667";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"668";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"669";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"670";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"671";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"672";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"673";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"674";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"675";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"676";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"677";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"678";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
